Inlet TSS (mg/L),Inlet pH,Outlet TSS (mg/L),Outlet pH,Inlet Disch (m3/s),Kolom T1,Kolom T2,Kolom T3,Efisiensi_TSS,Delta_pH,Beban_TSS
-0.7645828548871185,-0.021310730664061233,-0.8311448850528057,-0.1451938081479706,0.18191448781810796,-1.0338437771383862,-1.0349269749623389,-1.0360209814679902,0.19146255831160344,-0.22445069484856173,-0.6081029391172273
-0.7896606409873845,0.061104660011698106,-0.9388439111188808,-0.2612708582295341,0.18191448781810796,-1.020157719671085,-1.0349269749623389,-1.0360209814679902,0.2569825025984274,-0.502626638530289,-0.6272257560611156
-0.8147384270876505,-0.1449338166777039,-1.0680827423981707,-0.4063671708314878,0.18191448781810796,-1.020157719671085,-1.021234998067646,-1.0360209814679902,0.3444289441103629,-0.502626638530289,-0.6463485730050038
-0.8219035088305837,-0.10372612133982424,-1.0250031319717408,-0.31930938327031716,0.18191448781810796,-1.020157719671085,-1.021234998067646,-1.0223230009990865,0.2967546873669369,-0.40990132396971457,-0.6518122349889721
-1.0655162880903106,1.7094124735269216,-1.3050205997435358,-0.4934249583926611,0.07797663026212008,-1.020157719671085,-1.021234998067646,-1.0223230009990865,0.25786672688972867,-2.2875889438213823,-0.8543524933242399
-1.0476035837329778,1.5445816921753956,-1.1757817684642458,-0.29029012074992433,0.07797663026212008,-1.0059477939753703,-1.021234998067646,-1.0223230009990865,0.14295165959556247,-2.218044957900948,-0.8409498483166186
-0.8720590810311157,1.0500893481208322,-1.0680827423981707,0.028921766974373375,0.07797663026212008,-1.0059477939753703,-1.0070189263635871,-1.0223230009990865,0.27605621850523643,-1.151703840454326,-0.7096039272419303
-0.886389244516982,1.4209586061617565,-0.7665254694131607,0.7834225925045374,0.07797663026212008,-1.0059477939753703,-1.0070189263635871,-1.0081006959189331,-0.03113623643712958,-0.3635386666894233,-0.7203260432480273
-0.9150495714887146,1.503373996837516,-0.29264975472243043,0.6383262799025812,0.07797663026212008,-1.0059477939753703,-1.0070189263635871,-1.0081006959189331,-0.5388744738245431,-0.6880772676514418,-0.7417702752602213
-1.1085067785479097,2.1214894269057254,-0.3788089755752905,1.4218463679531328,-0.12989908484985566,-1.0059477939753703,-1.0070189263635871,-1.0081006959189331,-0.8705157512612437,-0.13172538028798736,-0.9188390953322013
-1.1371671055196422,1.91545095021632,-0.4649681964281505,1.102634480228835,-0.12989908484985566,-1.1725300105966816,-1.0070189263635871,-1.0081006959189331,-0.8431359502102068,-0.40990132396971046,-0.9394624954970386
-1.1479147281340418,1.7506201688648013,-0.5726672224942255,1.1606730052696157,-0.12989908484985566,-1.1725300105966816,-1.1736731923196593,-1.0081006959189331,-0.74283782644904,-0.13172538028798736,-0.9471962705588526
-1.0690988289617773,2.0390740362299664,-0.5080478068545805,1.0155766926676644,-0.12989908484985566,-1.1725300105966816,-1.1736731923196593,-1.1748280354173353,-0.6312549735544711,-0.6880772676514418,-0.8904819201055502
-1.0834289924476437,2.162697122243605,-0.4434283912149355,1.2767500553511817,-0.12989908484985566,-1.1725300105966816,-1.1736731923196593,-1.1748280354173353,-0.7361551546712759,-0.40990132396971046,-0.9007936201879687
-1.0977591559335098,1.9978663408920865,-0.5295876120677955,1.189692267790006,-0.12989908484985566,-1.1725300105966816,-1.1736731923196593,-1.1748280354173353,-0.6722704936511409,-0.3635386666894315,-0.9111053202703874
-1.0905940741905766,2.2451125129193645,-0.7665254694131607,1.2477307928307915,-0.12989908484985566,-1.1725300105966816,-1.1736731923196593,-1.1748280354173353,-0.38804364398124486,-0.548989295810572,-0.905949470229178
