Unnamed: 0,No,Date,Time,Inlet TSS (mg/L),Inlet pH,Outlet TSS (mg/L),Outlet pH,Inlet Disch (m3/s),Dosis Alum (ppm),Dosis Lime (ppm),Dosis CL-80 (ppm)
,2790,2025-12-07,20:00:00,161.0,7.96,107.0,8.1,0.433,0.0,0.0,0.0
,2791,2025-12-07,21:00:00,177.0,7.87,113.0,8.02,0.433,0.0,0.0,0.0
,2792,2025-12-07,22:00:00,267.0,7.9,110.0,8.06,0.66,0.0,0.0,0.0
,2793,2025-12-07,23:00:00,638.0,7.82,146.0,8.01,1.225,0.0,0.0,1.8140589569160994
,2794,2025-12-07,00:00:00,382.0,7.93,159.0,8.07,2.331,0.0,0.0,0.5958339291672625
,2795,2025-12-07,01:00:00,625.0,7.9,153.0,8.02,2.766,0.0,0.0,2.5106451353739856
,2796,2025-12-07,02:00:00,932.0,7.84,160.0,7.96,2.857,0.0,0.0,3.889083343056041
,2797,2025-12-07,03:00:00,1452.0,7.86,165.0,7.92,2.766,0.0,0.0,5.021290270747971
,2798,2025-12-07,04:00:00,1656.0,7.69,161.0,7.9,2.721,0.0,0.0,5.104332557474784
,2799,2025-12-07,05:00:00,1872.0,7.58,166.0,7.81,2.632,0.0,0.0,5.27693346842283
,2800,2025-12-07,06:00:00,1764.0,7.63,179.0,7.86,2.501,0.0,0.0,5.55333422186681
,2801,2025-12-08,06:30:00,1593.0,7.66,183.0,7.78,2.458,0.0,0.0,0.0
,2802,2025-12-08,07:00:00,1570.0,7.75,167.0,7.81,2.373,0.0,0.0,0.0
,2803,2025-12-08,08:00:00,1552.0,7.81,177.0,7.79,2.289,0.0,0.0,0.0
,2804,2025-12-08,09:00:00,1495.0,7.79,152.0,7.71,2.289,36.405999708752,18.202999854376,0.0
,2805,2025-12-08,10:00:00,1543.0,7.89,169.0,7.78,2.289,36.405999708752,18.202999854376,0.0
,2806,2025-12-08,11:00:00,970.0,7.7,171.0,7.76,2.248,37.069988137603794,18.534994068801897,0.0
,2807,2025-12-08,12:00:00,868.0,7.52,173.0,7.74,2.166,38.47337642351493,19.236688211757464,0.0
,2808,2025-12-08,13:00:00,887.0,7.49,181.0,7.82,2.126,39.1972405142678,19.5986202571339,0.0
,2809,2025-12-08,14:00:00,845.0,7.5,175.0,7.8,2.126,39.1972405142678,19.5986202571339,0.0
,2810,2025-12-08,15:00:00,793.0,7.53,168.0,7.76,2.126,39.1972405142678,19.5986202571339,0.0
,2811,2025-12-08,16:00:00,781.0,7.57,161.0,7.73,2.086,39.948865452221156,19.974432726110578,0.0
,2812,2025-12-08,17:00:00,776.0,7.59,155.0,7.6,2.086,39.948865452221156,19.974432726110578,0.0
,2813,2025-12-08,18:00:00,750.0,7.62,153.0,7.64,2.086,39.948865452221156,19.974432726110578,0.0
,2814,2025-12-08,19:00:00,555.0,7.24,132.0,7.43,2.006,27.694693696687715,13.847346848343857,0.0
,2815,2025-12-08,20:00:00,562.0,7.28,136.0,7.41,2.006,27.694693696687715,13.847346848343857,0.0
,2816,2025-12-08,21:00:00,574.0,7.33,139.0,7.37,2.006,27.694693696687715,13.847346848343857,0.0
,2817,2025-12-08,22:00:00,586.0,7.37,133.0,7.33,1.967,28.243800485793365,14.121900242896682,0.0
,2818,2025-12-08,23:00:00,581.0,7.44,140.0,7.25,1.967,28.243800485793365,14.121900242896682,0.0
,2819,2025-12-08,00:00:00,579.0,7.65,142.0,7.08,1.56,35.61253561253561,17.806267806267805,0.0
,2820,2025-12-08,01:00:00,577.0,7.62,139.0,7.11,1.56,35.61253561253561,17.806267806267805,0.0
,2821,2025-12-08,02:00:00,575.0,7.58,137.0,7.21,1.89,29.394473838918284,14.697236919459142,0.0
,2822,2025-12-08,03:00:00,573.0,7.46,141.0,7.2,1.852,29.99760019198464,14.99880009599232,0.0
,2823,2025-12-08,04:00:00,578.0,7.51,147.0,7.25,1.814,30.625995344848707,15.312997672424354,0.0
,2824,2025-12-08,05:00:00,574.0,7.53,139.0,7.23,1.777,31.26367785906334,15.63183892953167,0.0
,2825,2025-12-08,06:00:00,576.0,7.54,148.0,7.21,1.74,31.92848020434227,15.964240102171136,0.0
,2826,2025-12-09,06:30:00,486.0,7.58,133.0,7.02,1.703,0.0,0.0,0.0
,2827,2025-12-09,07:00:00,480.0,7.63,131.0,6.89,1.703,0.0,0.0,1.1417759509362564
,2828,2025-12-09,08:00:00,476.0,7.57,147.0,7.33,1.703,0.0,0.0,0.6524434005350035
,2829,2025-12-09,09:00:00,403.0,7.66,151.0,7.24,1.667,0.0,0.0,0.6665333599946677
,2830,2025-12-09,10:00:00,358.0,7.59,154.0,7.18,1.667,0.0,0.0,0.6665333599946677
,2831,2025-12-09,11:00:00,341.0,7.61,158.0,7.12,1.631,0.0,0.0,0.6812453164384494
,2832,2025-12-09,12:00:00,369.0,7.64,167.0,7.06,1.631,0.0,0.0,0.6812453164384494
,2833,2025-12-09,13:00:00,360.0,7.59,148.0,7.03,1.595,0.0,0.0,0.6966213862765588
,2834,2025-12-09,14:00:00,356.0,7.62,151.0,7.15,1.595,0.0,0.0,0.6966213862765588
,2835,2025-12-09,15:00:00,343.0,7.6,165.0,7.13,1.595,0.0,0.0,0.6966213862765588
,2836,2025-12-09,16:00:00,325.0,7.56,172.0,7.1,1.595,0.0,0.0,0.6966213862765588
,2837,2025-12-09,17:00:00,310.0,7.57,175.0,7.07,1.595,0.0,0.0,0.6966213862765588
,2838,2025-12-09,18:00:00,303.0,7.61,177.0,7.05,1.56,0.0,0.0,0.7122507122507121
,2839,2025-12-09,19:00:00,305.0,7.26,166.0,7.02,1.525,0.0,0.0,0.7285974499089254
,2840,2025-12-09,20:00:00,301.0,7.39,160.0,7.09,1.49,0.0,0.0,0.7457121551081283
,2841,2025-12-09,21:00:00,327.0,7.45,149.0,7.11,1.49,0.0,0.0,0.7457121551081283
,2842,2025-12-09,22:00:00,324.0,7.41,147.0,7.08,1.49,0.0,0.0,0.7457121551081283
,2843,2025-12-09,23:00:00,322.0,7.35,145.0,7.03,1.49,0.0,0.0,0.7457121551081283
,2844,2025-12-09,00:00:00,320.0,7.27,142.0,7.06,1.456,0.0,0.0,0.7631257631257631
,2845,2025-12-09,01:00:00,314.0,7.3,154.0,7.13,1.456,0.0,0.0,0.7631257631257631
,2846,2025-12-09,02:00:00,312.0,7.38,158.0,7.18,1.422,0.0,0.0,0.781372089388967
,2847,2025-12-09,03:00:00,308.0,7.42,155.0,7.21,1.422,0.0,0.0,0.781372089388967
,2848,2025-12-09,04:00:00,292.0,7.48,160.0,7.24,1.388,0.0,0.0,0.8005123278898496
,2849,2025-12-09,05:00:00,311.0,7.34,153.0,7.1,1.388,0.0,0.0,0.8005123278898496
,2850,2025-12-09,06:00:00,327.0,7.22,146.0,7.07,1.388,0.0,0.0,0.8005123278898496
,2851,2025-12-10,06:30:00,303.0,7.4,187.0,7.14,1.289,0.0,0.0,0.0
,2852,2025-12-10,07:00:00,310.0,7.44,176.0,7.17,1.225,0.0,0.0,0.9070294784580497
,2853,2025-12-10,08:00:00,308.0,7.48,137.0,7.05,1.193,0.0,0.0,0.9313588525658936
,2854,2025-12-10,09:00:00,302.0,7.49,141.0,7.08,1.193,0.0,0.0,0.9313588525658936
,2855,2025-12-10,10:00:00,306.0,7.45,154.0,7.01,1.195,0.0,0.0,0.9298000929800092
,2856,2025-12-10,11:00:00,304.0,7.43,144.0,7.07,1.162,0.0,0.0,0.9562057754828839
,2857,2025-12-10,12:00:00,311.0,7.56,139.0,7.08,1.162,0.0,0.0,0.9562057754828839
,2858,2025-12-10,13:00:00,306.0,7.48,150.0,7.1,1.131,0.0,0.0,0.9824147755182238
,2859,2025-12-10,14:00:00,303.0,7.4,146.0,7.07,1.131,0.0,0.0,0.9824147755182238
,2860,2025-12-10,15:00:00,350.0,7.46,139.0,7.12,1.257,0.0,0.0,0.8839388314328649
,2861,2025-12-10,16:00:00,337.0,7.24,131.0,7.18,1.49,0.0,0.0,0.7457121551081283
,2862,2025-12-10,17:00:00,323.0,7.16,126.0,7.21,1.595,0.0,0.0,0.6966213862765588
,2863,2025-12-10,18:00:00,311.0,7.2,128.0,7.19,1.703,0.0,0.0,0.6524434005350035
,2864,2025-12-10,19:00:00,222.0,7.22,140.0,7.22,1.703,0.0,0.0,0.0
,2865,2025-12-10,20:00:00,239.0,7.21,137.0,7.18,1.74,0.0,0.0,0.0
,2866,2025-12-10,21:00:00,255.0,7.24,132.0,7.2,1.777,0.0,0.0,0.0
,2867,2025-12-10,22:00:00,258.0,7.27,139.0,7.16,1.852,0.0,0.0,0.0
,2868,2025-12-10,23:00:00,435.0,7.16,144.0,7.12,1.962,0.0,0.0,0.707894438781289
,2869,2025-12-10,00:00:00,522.0,7.09,148.0,7.1,2.126,0.0,0.0,1.8292045573324973
,2870,2025-12-10,01:00:00,626.0,7.21,137.0,7.23,2.248,0.0,0.0,1.8534994068801898
,2871,2025-12-10,02:00:00,639.0,7.19,146.0,7.18,2.331,0.0,0.0,1.7875017875017873
,2872,2025-12-10,03:00:00,651.0,7.26,139.0,7.21,2.289,0.0,0.0,1.8202999854375999
,2873,2025-12-10,04:00:00,647.0,7.28,141.0,7.17,2.248,0.0,0.0,1.8534994068801898
,2874,2025-12-10,05:00:00,638.0,7.18,136.0,7.24,2.207,0.0,0.0,1.8879323365050595
,2875,2025-12-10,06:00:00,656.0,7.22,143.0,7.16,2.16,0.0,0.0,1.929012345679012
,2876,2025-12-11,06:30:00,690.0,7.3,176.0,7.23,2.086,0.0,0.0,0.0
,2877,2025-12-11,07:00:00,687.0,7.36,179.0,7.28,2.086,0.0,0.0,1.9974432726110578
,2878,2025-12-11,08:00:00,652.0,7.38,240.0,7.54,2.046,0.0,0.0,2.036493971977843
,2879,2025-12-11,09:00:00,633.0,7.35,247.0,7.33,2.046,0.0,0.0,2.036493971977843
,2880,2025-12-11,10:00:00,601.0,7.47,262.0,7.39,2.006,0.0,0.0,2.0771020272515788
,2881,2025-12-11,11:00:00,585.0,7.59,253.0,7.48,2.006,0.0,0.0,2.0771020272515788
,2882,2025-12-11,12:00:00,556.0,7.79,249.0,7.66,1.967,0.0,0.0,2.1182850364345027
,2883,2025-12-11,13:00:00,576.0,7.72,254.0,7.69,1.929,0.0,0.0,1.8720119808766775
,2884,2025-12-11,14:00:00,560.0,7.83,242.0,7.73,1.959,0.0,0.0,1.8433441098065906
,2885,2025-12-11,15:00:00,537.0,7.82,250.0,7.86,1.89,0.0,0.0,1.9106407995296886
,2886,2025-12-11,16:00:00,493.0,7.86,247.0,7.91,1.852,0.0,0.0,0.5999520038396927
,2887,2025-12-11,17:00:00,437.0,7.82,243.0,7.97,1.818,0.0,0.0,0.6111722283339446
,2888,2025-12-11,18:00:00,429.0,7.87,249.0,7.95,1.818,0.0,0.0,0.6111722283339446
,2889,2025-12-11,19:00:00,457.0,7.93,231.0,7.6,1.7777,0.0,0.0,0.937541017419512
,2890,2025-12-11,20:00:00,444.0,7.9,234.0,7.67,1.777,0.0,0.0,0.9379103357719002
,2891,2025-12-11,21:00:00,438.0,7.89,223.0,7.78,1.777,0.0,0.0,0.9379103357719002
,2892,2025-12-11,22:00:00,451.0,7.91,226.0,7.81,1.74,0.0,0.0,0.9578544061302683
,2893,2025-12-11,23:00:00,432.0,7.88,220.0,7.74,1.74,0.0,0.0,0.9578544061302683
,2894,2025-12-11,00:00:00,413.0,7.86,218.0,7.74,1.703,0.0,0.0,0.9786651008025053
,2895,2025-12-11,01:00:00,424.0,7.8,204.0,7.77,1.703,0.0,0.0,0.9786651008025053
,2896,2025-12-11,02:00:00,416.0,7.83,198.0,7.74,1.703,0.0,0.0,0.9786651008025053
,2897,2025-12-11,03:00:00,404.0,7.81,195.0,7.71,1.703,0.0,0.0,0.9786651008025053
,2898,2025-12-11,04:00:00,395.0,7.78,190.0,7.66,1.667,0.0,0.0,0.9998000399920016
,2899,2025-12-11,05:00:00,387.0,7.75,187.0,7.63,1.667,0.0,0.0,0.9998000399920016
,2900,2025-12-11,06:00:00,384.0,7.76,183.0,7.61,1.667,0.0,0.0,0.9998000399920016
,2901,2025-12-12,06:30:00,373.0,7.54,191.0,7.75,1.631,0.0,0.0,0.0
,2902,2025-12-12,07:00:00,370.0,7.61,200.0,7.8,1.631,0.0,0.0,0.5109339873288371
,2903,2025-12-12,08:00:00,366.0,7.63,210.0,7.67,1.631,0.0,0.0,0.5109339873288371
,2904,2025-12-12,09:00:00,326.0,7.68,192.0,7.73,1.595,0.0,0.0,0.3483106931382794
,2905,2025-12-12,10:00:00,338.0,7.73,188.0,7.79,1.595,0.0,0.0,0.3483106931382794
,2906,2025-12-12,11:00:00,291.0,7.77,181.0,7.81,1.595,0.0,0.0,0.0
,2907,2025-12-12,12:00:00,269.0,7.72,176.0,7.85,1.595,0.0,0.0,0.0
,2908,2025-12-12,13:00:00,266.0,7.83,173.0,7.82,1.595,0.0,0.0,0.0
,2909,2025-12-12,14:00:00,261.0,7.88,175.0,7.79,1.595,0.0,0.0,0.0
,2910,2025-12-12,15:00:00,257.0,7.84,179.0,7.75,1.595,0.0,0.0,0.0
,2911,2025-12-12,16:00:00,262.0,7.89,173.0,7.73,1.56,0.0,0.0,0.0
,2912,2025-12-12,17:00:00,269.0,7.86,171.0,7.7,1.56,0.0,0.0,0.0
,2913,2025-12-12,18:00:00,260.0,7.83,174.0,7.78,1.56,0.0,0.0,0.0
,2914,2025-12-12,19:00:00,266.0,7.81,165.0,7.88,1.56,0.0,0.0,0.0
,2915,2025-12-12,20:00:00,268.0,7.84,163.0,7.83,1.525,0.0,0.0,0.0
,2916,2025-12-12,21:00:00,273.0,7.82,160.0,7.78,1.525,0.0,0.0,0.0
,2917,2025-12-12,22:00:00,271.0,7.8,158.0,7.75,1.49,0.0,0.0,0.0
,2918,2025-12-12,23:00:00,275.0,7.76,155.0,7.73,1.49,0.0,0.0,0.0
,2919,2025-12-12,00:00:00,272.0,7.7,157.0,7.69,1.456,0.0,0.0,0.0
,2920,2025-12-12,01:00:00,269.0,7.68,168.0,7.72,1.456,0.0,0.0,0.0
,2921,2025-12-12,02:00:00,263.0,7.73,173.0,7.78,1.422,0.0,0.0,0.0
,2922,2025-12-12,03:00:00,265.0,7.75,177.0,7.81,1.388,0.0,0.0,0.0
,2923,2025-12-12,04:00:00,260.0,7.72,185.0,7.79,1.355,0.0,0.0,0.0
,2924,2025-12-12,05:00:00,257.0,7.71,190.0,7.76,1.322,0.0,0.0,0.0
,2925,2025-12-12,06:00:00,246.0,7.72,188.0,7.8,1.289,0.0,0.0,0.0
,2926,2025-12-13,06:30:00,228.0,7.62,192.0,7.84,1.289,0.0,0.0,0.0
,2927,2025-12-13,07:00:00,231.0,7.67,195.0,7.8,1.289,0.0,0.0,0.0
,2928,2025-12-13,08:00:00,220.0,7.72,190.0,7.7,1.257,0.0,0.0,0.0
,2929,2025-12-13,09:00:00,217.0,7.78,187.0,7.73,1.257,0.0,0.0,0.0
,2930,2025-12-13,10:00:00,226.0,7.7,193.0,7.78,1.257,0.0,0.0,0.0
,2931,2025-12-13,11:00:00,209.0,7.76,190.0,7.72,1.225,0.0,0.0,0.0
,2932,2025-12-13,12:00:00,198.0,7.82,193.0,7.67,1.225,0.0,0.0,0.0
,2933,2025-12-13,13:00:00,200.0,7.88,197.0,7.8,1.193,0.0,0.0,0.0
,2934,2025-12-13,14:00:00,197.0,7.9,192.0,7.77,1.193,0.0,0.0,0.0
,2935,2025-12-13,15:00:00,196.0,7.92,190.0,7.86,1.162,0.0,0.0,0.0
,2936,2025-12-13,16:00:00,197.0,7.96,193.0,7.82,1.162,0.0,0.0,0.0
,2937,2025-12-13,17:00:00,193.0,7.99,195.0,7.83,1.131,0.0,0.0,0.0
,2938,2025-12-13,18:00:00,190.0,7.96,189.0,7.8,1.131,0.0,0.0,0.0
,2939,2025-12-13,19:00:00,195.0,7.89,187.0,7.76,1.131,0.0,0.0,0.0
,2940,2025-12-13,20:00:00,186.0,7.94,181.0,7.77,1.131,0.0,0.0,0.0
,2941,2025-12-13,21:00:00,191.0,7.84,179.0,7.81,1.1,0.0,0.0,0.0
,2942,2025-12-13,22:00:00,197.0,7.99,198.0,7.88,1.07,0.0,0.0,0.0
,2943,2025-12-13,23:00:00,189.0,7.93,188.0,7.95,1.07,0.0,0.0,0.0
,2944,2025-12-13,00:00:00,190.0,7.87,184.0,7.9,1.04,0.0,0.0,0.0
,2945,2025-12-13,01:00:00,192.0,7.92,193.0,7.93,1.01,0.0,0.0,0.0
,2946,2025-12-13,02:00:00,196.0,7.9,191.0,7.91,1.011,0.0,0.0,0.0
,2947,2025-12-13,03:00:00,194.0,7.88,189.0,7.88,0.982,0.0,0.0,0.0
,2948,2025-12-13,04:00:00,195.0,7.85,186.0,7.86,0.982,0.0,0.0,0.0
,2949,2025-12-13,05:00:00,193.0,7.82,184.0,7.81,0.953,0.0,0.0,0.0
,2950,2025-12-13,06:00:00,196.0,7.89,185.0,7.85,0.924,0.0,0.0,0.0
,2951,2025-12-14,06:30:00,184.0,7.73,124.0,7.97,0.924,0.0,0.0,0.0
,2952,2025-12-14,07:00:00,180.0,7.69,132.0,7.94,0.924,0.0,0.0,0.0
,2953,2025-12-14,08:00:00,187.0,7.66,177.0,7.47,0.924,0.0,0.0,0.0
,2954,2025-12-14,09:00:00,189.0,7.68,175.0,7.5,0.924,0.0,0.0,0.0
,2955,2025-12-14,10:00:00,191.0,7.74,169.0,7.55,0.924,0.0,0.0,0.0
,2956,2025-12-14,11:00:00,188.0,7.71,173.0,7.48,0.896,0.0,0.0,0.0
,2957,2025-12-14,12:00:00,183.0,7.9,178.0,7.53,0.896,0.0,0.0,0.0
,2958,2025-12-14,13:00:00,194.0,7.86,170.0,7.5,0.896,0.0,0.0,0.0
,2959,2025-12-14,14:00:00,182.0,7.857,166.0,7.44,0.896,0.0,0.0,0.0
,2960,2025-12-14,15:00:00,176.0,7.82,161.0,7.52,0.869,0.0,0.0,0.0
,2961,2025-12-14,16:00:00,165.0,7.756,158.0,7.49,0.869,0.0,0.0,0.0
,2962,2025-12-14,17:00:00,159.0,8.04,156.0,7.61,0.844,0.0,0.0,0.0
,2963,2025-12-14,18:00:00,145.0,8.12,155.0,7.8,0.841,0.0,0.0,0.0
,2964,2025-12-14,19:00:00,158.0,7.66,149.0,7.98,0.788,0.0,0.0,0.0
,2965,2025-12-14,20:00:00,150.0,7.71,151.0,7.9,0.788,0.0,0.0,0.0
,2966,2025-12-14,21:00:00,157.0,7.748,153.0,7.96,0.761,0.0,0.0,0.0
,2967,2025-12-14,22:00:00,163.0,7.83,150.0,7.92,0.761,0.0,0.0,0.0
,2968,2025-12-14,23:00:00,168.0,7.86,146.0,7.97,0.735,0.0,0.0,0.0
,2969,2025-12-14,00:00:00,173.0,7.92,148.0,7.94,0.735,0.0,0.0,0.0
,2970,2025-12-14,01:00:00,170.0,7.95,152.0,7.96,0.71,0.0,0.0,0.0
,2971,2025-12-14,02:00:00,166.0,7.92,146.0,7.93,0.685,0.0,0.0,0.0
,2972,2025-12-14,03:00:00,169.0,7.97,150.0,7.95,0.66,0.0,0.0,0.0
,2973,2025-12-14,04:00:00,162.0,7.94,148.0,7.98,0.636,0.0,0.0,0.0
,2974,2025-12-14,05:00:00,158.0,7.93,144.0,7.96,0.612,0.0,0.0,0.0
,2975,2025-12-14,06:00:00,163.0,7.96,147.0,7.92,0.588,0.0,0.0,0.0
,2976,2025-12-15,06:30:00,183.0,7.79,115.0,8.01,0.588,0.0,0.0,0.0
,2977,2025-12-15,07:00:00,177.0,7.82,100.0,8.12,0.588,0.0,0.0,0.0
,2978,2025-12-15,08:00:00,171.0,7.85,117.0,8.07,0.588,0.0,0.0,0.0
,2979,2025-12-15,09:00:00,174.0,7.91,138.0,7.53,0.588,0.0,0.0,0.0
,2980,2025-12-15,10:00:00,172.0,7.86,129.0,7.62,0.588,0.0,0.0,0.0
,2981,2025-12-15,11:00:00,174.0,7.89,124.0,8.0,0.588,0.0,0.0,0.0
,2982,2025-12-15,12:00:00,178.0,7.81,118.0,8.1,0.588,0.0,0.0,0.0
,2983,2025-12-15,13:00:00,169.0,7.94,121.0,8.14,0.588,0.0,0.0,0.0
,2984,2025-12-15,14:00:00,165.0,7.98,117.0,8.11,0.588,0.0,0.0,0.0
,2985,2025-12-15,15:00:00,161.0,7.92,120.0,8.07,0.588,0.0,0.0,0.0
,2986,2025-12-15,16:00:00,158.0,7.9,124.0,8.13,0.588,0.0,0.0,0.0
,2987,2025-12-15,17:00:00,136.0,8.07,119.0,8.12,0.588,0.0,0.0,0.0
,2988,2025-12-15,18:00:00,124.0,8.14,123.0,8.09,0.588,0.0,0.0,0.0
,2989,2025-12-15,19:00:00,128.0,7.95,131.0,7.93,0.588,0.0,0.0,0.0
,2990,2025-12-15,20:00:00,125.0,7.97,128.0,8.0,0.588,0.0,0.0,0.0
,2991,2025-12-15,21:00:00,129.0,8,127.0,7.96,0.588,0.0,0.0,0.0
,2992,2025-12-15,22:00:00,124.0,7.96,130.0,8.02,0.588,0.0,0.0,0.0
,2993,2025-12-15,23:00:00,122.0,7.98,128.0,7.97,0.588,0.0,0.0,0.0
,2994,2025-12-15,00:00:00,129.0,8.02,124.0,7.91,0.588,0.0,0.0,0.0
,2995,2025-12-15,01:00:00,124.0,8.04,120.0,7.96,0.588,0.0,0.0,0.0
,2996,2025-12-15,02:00:00,132.0,8.01,118.0,7.94,0.588,0.0,0.0,0.0
,2997,2025-12-15,03:00:00,130.0,7.99,123.0,7.9,0.588,0.0,0.0,0.0
,2998,2025-12-15,04:00:00,126.0,7.96,120.0,7.95,0.588,0.0,0.0,0.0
,2999,2025-12-15,05:00:00,128.0,7.93,127.0,7.97,0.588,0.0,0.0,0.0
,3000,2025-12-15,06:00:00,131.0,7.97,122.0,7.94,0.588,0.0,0.0,0.0
,3001,2025-12-16,06:30:00,151.0,8.12,132.0,8.12,0.542,0.0,0.0,0.0
,3002,2025-12-16,07:00:00,148.0,8.07,126.0,8.15,0.542,0.0,0.0,0.0
,3003,2025-12-16,08:00:00,153.0,8.02,146.0,7.89,0.542,0.0,0.0,0.0
,3004,2025-12-16,09:00:00,150.0,8.1,144.0,7.93,0.542,0.0,0.0,0.0
,3005,2025-12-16,10:00:00,156.0,8.04,140.0,7.98,0.542,0.0,0.0,0.0
,3006,2025-12-16,11:00:00,149.0,8.09,123.0,7.87,0.542,0.0,0.0,0.0
,3007,2025-12-16,12:00:00,145.0,8.14,106.0,7.99,0.542,0.0,0.0,0.0
,3008,2025-12-16,13:00:00,151.0,8.17,124.0,7.96,0.542,0.0,0.0,0.0
,3009,2025-12-16,14:00:00,147.0,8.13,127.0,7.95,0.542,0.0,0.0,0.0
,3010,2025-12-16,15:00:00,145.0,8.19,121.0,7.88,0.542,0.0,0.0,0.0
,3011,2025-12-16,16:00:00,143.0,8.21,130.0,7.94,0.542,0.0,0.0,0.0
,3012,2025-12-16,17:00:00,140.0,8.28,128.0,8.01,0.565,0.0,0.0,0.0
,3013,2025-12-16,18:00:00,142.0,8.32,134.0,8.1,0.565,0.0,0.0,0.0
,3014,2025-12-16,19:00:00,200.0,7.9,142.0,8.2,0.66,0.0,0.0,0.0
,3015,2025-12-16,20:00:00,341.0,7.81,157.0,8.16,2.126,0.0,0.0,0.0
,3016,2025-12-16,21:00:00,367.0,7.76,133.0,8.12,2.766,0.0,0.0,0.0
,3017,2025-12-16,22:00:00,842.0,7.72,129.0,8.06,2.857,0.0,0.0,0.0
,3018,2025-12-16,23:00:00,1806.0,7.86,136.0,8.03,2.676,0.0,0.0,0.0
,3019,2025-12-16,00:00:00,1698.0,7.99,129.0,7.99,2.544,0.0,0.0,0.0
,3020,2025-12-16,01:00:00,1772.0,7.92,137.0,7.92,2.373,0.0,0.0,0.0
,3021,2025-12-16,02:00:00,1788.0,7.9,151.0,7.96,2.289,0.0,0.0,0.0
,3022,2025-12-16,03:00:00,1803.0,7.85,157.0,7.98,2.248,0.0,0.0,0.0
,3023,2025-12-16,04:00:00,1765.0,7.87,150.0,7.92,2.207,0.0,0.0,0.0
,3024,2025-12-16,05:00:00,1722.0,7.8,142.0,7.95,2.126,0.0,0.0,0.0
,3025,2025-12-16,06:00:00,1747.0,7.83,148.0,7.93,2.126,0.0,0.0,0.0
,3026,2025-12-17,06:30:00,1394.0,7.9,141.0,7.97,2.126,0.0,0.0,0.0
,3027,2025-12-17,07:00:00,1376.0,7.93,158.0,7.94,2.086,0.0,0.0,0.0
,3028,2025-12-17,08:00:00,1728.0,7.98,127.0,8.38,2.086,0.0,0.0,0.0
,3029,2025-12-17,09:00:00,1664.0,7.91,120.0,7.95,2.086,0.0,0.0,0.0
,3030,2025-12-17,10:00:00,1516.0,7.95,128.0,8.07,2.046,0.0,0.0,0.0
,3031,2025-12-17,11:00:00,1504.0,7.97,154.0,8.03,2.046,0.0,0.0,0.0
,3032,2025-12-17,12:00:00,1394.0,7.74,176.0,7.99,2.006,0.0,0.0,0.0
,3033,2025-12-17,13:00:00,1315.0,7.88,180.0,8.01,2.006,0.0,0.0,0.0
,3034,2025-12-17,14:00:00,1286.0,7.9,174.0,8.03,2.006,0.0,0.0,0.0
,3035,2025-12-17,15:00:00,1254.0,7.92,168.0,8.06,1.967,0.0,0.0,0.0
,3036,2025-12-17,16:00:00,1166.0,7.86,164.0,7.95,1.967,0.0,0.0,0.0
,3037,2025-12-17,17:00:00,1084.0,7.74,161.0,7.89,1.967,0.0,0.0,0.0
,3038,2025-12-17,18:00:00,1079.0,7.7,164.0,7.8,1.967,0.0,0.0,0.0
,3039,2025-12-17,19:00:00,1071.0,7.6,150.0,8.0,1.929,0.0,0.0,0.0
,3040,2025-12-17,20:00:00,1068.0,7.368,154.0,7.97,1.959,0.0,0.0,0.0
,3041,2025-12-17,21:00:00,1064.0,7.72,165.0,7.94,1.929,0.0,0.0,0.0
,3042,2025-12-17,22:00:00,1097.0,7.79,169.0,7.91,1.967,0.0,0.0,0.0
,3043,2025-12-17,23:00:00,1102.0,7.83,171.0,7.88,1.89,0.0,0.0,0.0
,3044,2025-12-17,00:00:00,1119.0,7.86,174.0,7.77,1.89,0.0,0.0,0.0
,3045,2025-12-17,01:00:00,1117.0,7.81,192.0,7.89,1.89,0.0,0.0,0.0
,3046,2025-12-17,02:00:00,1113.0,7.74,186.0,7.74,1.89,0.0,0.0,0.0
,3047,2025-12-17,03:00:00,1116.0,7.82,190.0,7.76,1.89,0.0,0.0,0.0
,3048,2025-12-17,04:00:00,1118.0,7.86,177.0,7.73,1.89,0.0,0.0,0.0
,3049,2025-12-17,05:00:00,1081.0,7.72,192.0,7.81,1.89,0.0,0.0,0.0
,3050,2025-12-17,06:00:00,1032.0,7.59,217.0,7.78,1.89,0.0,0.0,0.0
,3051,2025-12-18,06:30:00,876.0,7.63,214.0,7.84,1.89,0.0,0.0,0.0
,3052,2025-12-18,07:00:00,996.0,7.74,258.0,7.77,1.89,0.0,0.0,4.11522633744856
,3053,2025-12-18,08:00:00,981.0,7.68,263.0,7.36,1.89,0.0,0.0,4.11522633744856
,3054,2025-12-18,09:00:00,901.0,7.44,277.0,7.88,1.89,0.0,0.0,5.878894767783657
,3055,2025-12-18,10:00:00,974.0,7.67,279.0,7.79,1.89,88.18342151675485,29.394473838918284,0.0
,3056,2025-12-18,11:00:00,986.0,7.72,246.0,7.48,1.89,88.18342151675485,29.394473838918284,0.0
,3057,2025-12-18,12:00:00,832.0,7.69,235.0,7.53,1.89,44.091710758377424,29.394473838918284,0.0
,3058,2025-12-18,13:00:00,844.0,7.67,241.0,7.64,1.89,44.091710758377424,29.394473838918284,0.0
,3059,2025-12-18,14:00:00,888.0,7.66,218.0,7.59,1.89,35.27336860670194,29.394473838918284,0.0
